processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,is_confirmed,latitude,longitude,location_strategy,ground_type,ground_amplitude,slope_degree,slope_percentage,danger_level
8042352021,2021-05-13,07:21,"USUÁRIA SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU. INFORMA QUE A CASA DE CIMA ESTÁ COM RISCO DE QUEDA.",JORDAO,JORDAO ALTO,"TRAVESSA GARIBALDINA, 14",Deslizamentos de Barreiras,2,-8.134872999999999,-34.943204,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8039204421,2021-05-04,09:44,USUARIO INFORMA PEQUENO DESLIZAMENTO. SOLICITA COLOCAÇÃODE LONA PLASTICA.,JORDAO,JORDAO ALTO,"RUA SERTANIA, 32",Deslizamentos de Barreiras,2,-8.136528799999999,-34.9459561,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8039199021,2021-05-04,09:36,SOLICITA VISTORIA E LONAS.,JORDAO,JORDAO ALTO,"AV DONA CARETINA, 644",Deslizamentos de Barreiras,2,-8.1362355,-34.93998,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8031629621,2021-04-12,12:34,"SOLICITA LONAS  E VISTORIA DA BARREIRA, INFORMA QUE COMEÇOU A DESLIZAR E ESTÁ FOFA.",JORDAO,JORDAO BAIXO,"RUA CAFARNAUM, N 217",Deslizamentos de Barreiras,2,-8.138429499999999,-34.929734,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8031622121,2021-04-12,12:29,DESLIZAMENTO DE BARREIRAS. EO MORADOR CONTINUA CAVANDO A BARREIRA.,JORDAO,JORDAO BAIXO,RUA BRITANIA S N,Deslizamentos de Barreiras,2,-8.1386414,-34.9330267,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8034488421,2021-04-18,06:16,usuária informa que a barreira caiu um pedaco muito pequeno e deseja também lonas. favor verificar.,JORDAO,JORDAO BAIXO,Rua Cafarnaum n 229,Deslizamentos de Barreiras,2,-8.1383172,-34.929665,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8031353021,2021-04-12,09:51,SOLICITA VISTORIA POIS BARREIRA DESLIZOU E ATINGIU DUAS CASA,JORDAO,JORDAO BAIXO,RUA DR CESIO REGUEIRA COSTA 35 E 45,Deslizamentos de Barreiras,2,-8.1267686,-34.9084848,google maps api,HP,0 a 40m,0 a 5º,0 a 15%,Baixa
8031549221,2021-04-12,11:48,USUÁRIA SOLICITA VISTORIA E COLOCAÇÃO DE BARREIRA QUE DESLIZOU E DERRUBOU O TELHADO DE SUA CASA.,JORDAO,JORDAO BAIXO,AVENIDA MARIA IRENE N 808 A,Deslizamentos de Barreiras,2,-8.1406031,-34.9291438,google maps api,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa
8033369121,2021-04-15,08:10,USUARIO INFORMA QUE BARREIRA ESTA DESLIZANDOAO POUCOS. SOLICITA VISTORIA E LONA.PRECISA CAPINAÇÃO.,JORDAO,JORDAO BAIXO,"RUA CONSUL JOSEPH MELJAIR, 28",Deslizamentos de Barreiras,2,-8.135956199999999,-34.935617,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8030838021,2021-04-11,10:14,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E DERRUBOU UMA PARTE DO TELHADO.",JORDAO,JORDAO BAIXO,"RUA BOANERGES PEREIRA,  23 C",Deslizamentos de Barreiras,2,-8.1370159,-34.9403261,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8038499021,2021-04-30,14:34,USUÁRIO INFORMA QUE BARREIRA ESTA DESLIZANDO AOS POUCOS E SOLICITA LONAS PLASTICAS.,JORDAO,JORDAO BAIXO,RUA PROF JOSE CONSTANTINO DA SILVA N 185,Deslizamentos de Barreiras,2,-8.139199399999999,-34.9325391,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8031208021,2021-04-12,07:58,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E FECHOU O CAMINHO DOS MORADORES.",JORDAO,JORDAO BAIXO,"TRAVESSA BRITÂNIA, 20",Deslizamentos de Barreiras,2,-8.1364561,-34.9322457,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8031125821,2021-04-12,00:31,USUÁRIA INFORMA DESLIAMENTO DE BARREIRA NA CASA DE NÚMERO 45. A MESMA NÃO SOUBE INFORMAR A SITUAÇÃO DO IMÓVEL POIS TRATA/SE DA CASA DA VIZINHA.,JORDAO,JORDAO BAIXO,"RUA DR SERGIO REGUEIRA COSTA, 45",Deslizamentos de Barreiras,2,-8.13306,-34.93691,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8031096821,2021-04-11,22:08,"USUÁRIO INFORMA QUE EXISTE UMA BARREIRA POR TRÁS DE SUA CASA QUE APRESENTA GRANDE RISCO DE CAIR, ELE INFORMA QUE HOUVE DESLIZAMENTO DA BARREIRA, INFORMA QUE A ÁGUA ESTÁ PASSANDO POR DENTRO DE SUA CASA E ESTÁ ILHADO NA SALA COM DUAS CRIANÇAS, ORIENTADO A DEIXAR O LOCAL",JORDAO,JORDAO ALTO,Rua Limoeiro N15,Deslizamentos de Barreiras,2,-8.1340331,-34.9382344,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8035317921,2021-04-20,13:44,USUÁRIO INFORMA QUE BARREIRA ESTA DESLIZANDO AOS POUCOS E SOLICITA LONAS PLASTICAS.,JORDAO,JORDAO BAIXO,RUA ALICE MONTENEGRO LESSA N 23,Deslizamentos de Barreiras,2,-8.1336592,-34.9364022,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8021324821,2021-03-08,17:13,USUÁRIO INFORMA QUE UM CARRO DA POLICIA FICOU PRESO EM BARREIRA E ESTA COM RISCO DE QUEDA,JORDAO,JORDAO BAIXO,RUA PROF ARCELINA CAMARA N 304A,Deslizamentos de Barreiras,2,-8.1394465,-34.9326106,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8013279721,2021-02-17,08:36,"A  USUARIA SOLICITA VISTORIA , BARREIRA CAUSANDO RACHADURAS NA CASA. RISCO DE CAIR, SOLICITA COLOCAÇÃO DE LONA PLASTICA E CAPINAÇÃO.",JORDAO,JORDAO ALTO,"1A TRAV RUA GARANHUS , 49",Deslizamentos de Barreiras,2,-8.132549299999999,-34.9444531,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8071847620,2020-10-14,12:19,SRA SOLICITA VISTORIA NA BARREIRA QUE ESTA SEDENDO,JORDAO,CGO. DA JAQUEIRA,RUA FLORESTAL N250,Deslizamentos de Barreiras,2,-8.1382675,-34.9336747,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8053357020,2020-07-22,10:26,SOLICITA COLOCAÇÃO DE LONA NA BARREIRA QUE FICA AO LADO DE SUA RESIDENCIA POIS NO ULTIMO SÁBADO DESLIZOU E ESTA A CERCA DE CINCO METROS DA CASA PARA A BARREIRA FAVOR VERIFICAR,JORDAO,JORDAO ALTO,SEGUNDA TRAVESSA DA RUA VERDEJANTES N 46,Deslizamentos de Barreiras,2,-8.1313928,-34.9421975,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8055336020,2020-07-31,06:10,"USUÁRIA INFORMA QUE NUMA CASA ACIMA DA SUA, QUE FICA ACIMA DA BARREIRA, CUJO A MESMA FOI ALVO DE VÁRIAS REFORMAR, ESTÁ TRANSPORTANDO ÁGUA POR CAUSA DO SISTEMA DE DRENAGEM MAL CONSTRUÍDO, REFLETINDO NO IMÓVEL DA USUÁRIA. GERANDO RACHADURAS NAS PAREDES. FAVOR VERIFICAR COM URGÊNCIA",JORDAO,JORDAO BAIXO,"RUA BRITÂNIA, N 231",Deslizamentos de Barreiras,2,-8.139541,-34.9335928,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8053876820,2020-07-24,08:05,SOLICITA VISTORIA NA BARREIRA QUE FICA POR TRÁS DA SUA RESIDENCIA POIS BARRO ESTA DESLIZANDO POR BAIXO DA LONA E EMPURRANDO O MURO QUE FOI FEITO PELA PREFEITURA E PODE ATINGIR SUA CASA FAVOR VERIFICAR,JORDAO,JORDAO BAIXO,RUA ANGATUBA N 43,Deslizamentos de Barreiras,2,-8.129809999999999,-34.9418703,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8047650120,2020-06-18,13:59,USUÁRIO SOLICITA VISTORIA EM UMA BARREIRA QUE JÁ HOUVE UM DESLIZAMENTO DE UMA  PARTE DA BARREIRA QUE ESTÁ RENTE COM O MURO DA COZINHA. APÓS O OCORRIDO ESTÁ APARECENDO ALGUMAS RACHADURAS EM SUA PAREDE.,JORDAO,JORDAO BAIXO,BELO ORIENTE N 96,Deslizamentos de Barreiras,2,-8.135522,-34.93272,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8046702820,2020-06-15,11:55,SOLICITA QUE SEJA FEITO VISTORIA NA BARREIRA QUE FICA POR TRÁS DE SUA RESIDENCIA POIS A ALGUM TEMPO UM MORADOR CONSTRUIU UMA CASA EM CIMA DE SUA MURO E AGORA SEMPRE QUE CHOVE FICA DESLIZAMENTO BARRO PRA DENTRO DO CORREDOR DA SUA CASA SENDO ASSIM SOLICITA QUE SEJA FEITO UMA VISTORIA POIS ESTA COM MEDO QUE ESSA CASA DESABE POR CIMA DA SUA,JORDAO,JORDAO BAIXO,RUA CAPIM NORTE N 900,Deslizamentos de Barreiras,2,-8.1380811,-34.9349624,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta
8046769520,2020-06-15,14:00,"USUÁRIA INFORMA QUE VIZINHA ESTA CAVANDO A BARREIRA ACIMA DE SUA RESIDÊNCIA, PARA CONSTRUÇÃO, O QUE ESTA FAZENDO A BARREIRA CEDER, A MESMA TEME QUE A BARREIRA POSSA CAIR.",JORDAO,JORDAO BAIXO,"RUA ALCEU BOA VENTURA, N20",Deslizamentos de Barreiras,2,-8.1369783,-34.933091,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8036899320,2020-04-02,06:17,usuario informA que barreira esta deslizando. pede urgência da vistoria,JORDAO,JORDAO ALTO,rua serra talhada n 15,Deslizamentos de Barreiras,2,-8.134119,-34.9465381,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8036064920,2020-03-27,09:53,"USUÁRIO SOLICITA COLOCAÇÃO DE DUAS LONAS, NÃO PRECISA DE CAPINAÇÃO. INFORMA QUE UMA PARTE DA BARREIRA CEDEU E ESTA UM BURACO. INFORMA QUE O BARRO QUASE ATINGIU A CASA",JORDAO,JORDAO BAIXO,"RUA CAFARNAUM, 217",Deslizamentos de Barreiras,2,-8.138429499999999,-34.929734,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8034906220,2020-03-19,07:54,USUARIA SOLICITA DE UMA VISTORIA NA BARREIRA,JORDAO,JORDAO BAIXO,RUA UBATANGA N 420,Deslizamentos de Barreiras,2,-8.1350848,-34.9334449,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8018977620,2020-02-11,09:23,"USUARIA INFORMA QUE UM VIZINHO CAVOU SUA BARREIRA PARA COLOCAR SUA CAIXA  D´AGUA . A MESMA ESTA COM MUITO MEDO , COM RISCO DE DESLIZAMENTO. PEDE URGENCIA DA EQUIPE NO LOCAL.",JORDAO,JORDAO BAIXO,RUA BARAO DE GRAJAU N 49 A,Deslizamentos de Barreiras,2,-8.1239034,-34.9389107,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8012317420,2020-01-29,16:20,"USUÁRIO SOLICITA VISTORIA A MESMA INFORMA QUE TEM UM CANO POR DENTRO DA BARREIRA QUE ESTÁ JORRANDO ÁGUA, SEGUNDO A SOLICITANTE JÁ TEVE DESLIZAMENTOS NO LOCAL.",JORDAO,JORDAO ALTO,RUA PETROLANDIA N 20,Deslizamentos de Barreiras,2,-8.1357692,-34.9438572,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8152346319,2019-12-27,08:52,usuaria solicita de lona para barreira a mesma solicita capinaçao,JORDAO,JORDAO ALTO,rua john bispo n quadra x lote 0119,Deslizamentos de Barreiras,2,-8.0338878,-34.9372984,google maps api,A2,0 a 40m,0 a 5º,0 a 15%,Baixa
8137133219,2019-11-19,11:37,USUARIO INFORMA QUE UM VIZINHO ESTA CAVANDO A BARREIRA,JORDAO,JORDAO BAIXO,RUA PROFESSORA  ARCELINA CAMARA N 304,Deslizamentos de Barreiras,2,-8.1394465,-34.9326106,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8122118219,2019-10-11,08:49,usuario informa que a barreira esta com risco de deslizamento por conta dessa chuvas forte. pede urgência da lona.,JORDAO,JORDAO ALTO,rua naja n 46 a,Deslizamentos de Barreiras,2,-8.1324829,-34.9438143,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8121527619,2019-10-10,06:33,usuario informa que a barreira esta com risco de deslizamento .,JORDAO,JORDAO BAIXO,rua jose professor constantino da silva n 86,Deslizamentos de Barreiras,2,-8.135956199999999,-34.935617,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8115387119,2019-09-25,09:43,"sra. solicita a vistoria em uma barrira que deslizou , a mesma informa que a equipe foi no local ja condenou a casa porém não deram nenhum documento para ajudar a mesma .",JORDAO,JORDAO BAIXO,rua francisco beltrão n 80,Deslizamentos de Barreiras,2,-8.1296542,-34.933967,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8091779219,2019-07-25,09:05,USUÁRIO INFORMA QUE A MORADORA MORA AO LADO DE UMA BARREIRA A CASA DA MESMA E DE MADEIRA COM MUITO RISCO DE ACONTECER ALGUM PERIGO DESSA BARREIRA DESLIZAR,JORDAO,JORDAO BAIXO,rua JOAO BATISTA,Deslizamentos de Barreiras,2,-8.135956199999999,-34.935617,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8091764519,2019-07-25,08:55,usuaria solicita de uma vistoria muro que esta apresenta rachaduras causando medo. solicita da vistoria,JORDAO,JORDAO BAIXO,RUA   BALSAMO n 55,Deslizamentos de Barreiras,2,-8.1293481,-34.941249,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8092690519,2019-07-26,10:29,"USUARIA INFORMA QUE A BARREIRA ESTA APRESENTANDO RACHADURAS , SOLICITA UMA VISTORIA PARRA VERIFICAR SE ESTA OCORRENDO RISCO DE DESLIZAR",JORDAO,JORDAO BAIXO,AV GOVERNADOR  ROBERTO SILVEIRA N 22,Deslizamentos de Barreiras,2,-8.1365748,-34.9366735,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8089172719,2019-07-22,11:28,"usuaria informa que a barreira esta deslizando, urgencia de uma vistoria no local",JORDAO,JORDAO ALTO,4 trv iraquitan n 459,Deslizamentos de Barreiras,2,-8.1356804,-34.9408463,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8089232019,2019-07-22,12:54,USUÁRIO INFORMA QUE PARTE DA  BARREIRA DESLIZOU MAIS NAO ATINGIU A RESIDENCIA E SOLICITA VISTORIA NO LOCAL.,JORDAO,JORDAO BAIXO,RUA ASSIS BRASIL N 526,Deslizamentos de Barreiras,2,-8.1299808,-34.9342218,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8089614019,2019-07-23,07:48,sra. solicita a vistoria em um escoamento de esgoto em cima da barreira que esta prejudicando um muro e causando danos na barreira,JORDAO,JORDAO BAIXO,rua bahia n 28,Deslizamentos de Barreiras,2,-8.1355535,-34.9354706,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8093069219,2019-07-26,17:06,"SRA SOLICITA VISTORIA NA BARREIRA QUE ESTA COM RISCO DE QUEDA, A MESMA SOLICITA TAMBEM A COLOCAÇAO DE LONAS E CAPINAÇAO",JORDAO,JORDAO BAIXO,RUA FRANCISCO BELTRAO N139,Deslizamentos de Barreiras,2,-8.1300249,-34.9337676,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8075338519,2019-06-14,09:36,"SRA. SOLICITA A VISTORIA EM UMA BARREIRA QUE ACABOU DE CAIR , NÃO TEVE VITIMA POREM A BARREIRA CONTINUA A CAIR.",JORDAO,JORDAO BAIXO,RUA FREI LUIS DE SOUZA  N  100,Deslizamentos de Barreiras,2,-8.124487,-34.9349891,google maps api,LVd2,0 a 20m,0 a 5º,0 a 10%,Baixa
8075363019,2019-06-14,09:51,"USUÁRIO SOLICITA VISTORIA, POIS HOUVE UM DESLIZAMENTO E O BARRO ENCOSTOU NA CASA DE BAIXO. E A CASA DE CIMA ESTÁ PENDURADA PODENDO CAIR A QUALQUER MOMENTO.",JORDAO,JORDAO ALTO,"Rua Sérgio Bittencourt,  11",Deslizamentos de Barreiras,2,-8.1337615,-34.94596010000001,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8075079019,2019-06-13,19:15,"usuario informa que seu quintal é numa barreira, e devido a chuva, teve deslizamento e caiu no quintal da sua vizinha, o mesmo informa que esta com receio que se continuar a chover vai cair a fossa e a casa",JORDAO,JORDAO BAIXO,"barra dos coqueiros, 145",Deslizamentos de Barreiras,2,-8.1303711,-34.9404659,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8077626819,2019-06-18,10:26,usuaria solicita de urgencia da lona para sua barreira com risco de deslizar,JORDAO,JORDAO BAIXO,RUA MINISTRO  DILSON FUNARO n 50,Deslizamentos de Barreiras,2,-8.133520500000001,-34.934711,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8074809419,2019-06-13,14:28,"USUÁRIA SOLICITA VISTORIA COM URGÊNCIA, INFORMA QUE A BARREIRA ESTÁ DESLIZANDO.",JORDAO,JORDAO ALTO,"RUA PETROLANDIA , N 08",Deslizamentos de Barreiras,2,-8.1349137,-34.9441359,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8074795319,2019-06-13,14:19,"BARREIRA DESLIZOU AFETOU 2 CASAS , A MESMA DESEJA VISITA DO TÉCNICO E COLOCAÇÃO DE LONA",JORDAO,JORDAO ALTO,RUA BARRA DOS COQUEIROS 145,Deslizamentos de Barreiras,2,-8.1303711,-34.9404659,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8076500019,2019-06-17,10:28,INFORMA QUE NA MANHA DE HOJE A BARREIRA CAIU DENTRO DE UM QUINTAL E NA CANALETA A MESMA INFORMA QUE NÃO OUVE FERIDOS PORÉM O TERRENO ESTA DE BARRO E A CANALETA COM ISSO MORADORES ESTÃO COM MEDO POIS NO MEIO DA BARREIRA HÁ ARVORE DE MEIO PORTE  FAVOR VERIFICAR POIS TERCEIROS QUEREM CORTA,JORDAO,JORDAO BAIXO,RUA BOANERGES PEREIRA N 24,Deslizamentos de Barreiras,2,-8.136838599999999,-34.93764230000001,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8074859119,2019-06-13,15:03,USUÁRIO INFORMA QUE BARREIRA DESLIZOU E SOLICITA VISTORIA NO LOCAL,JORDAO,JORDAO BAIXO,RUA BARRO DOS COQUEIROS N 11,Deslizamentos de Barreiras,2,-8.129496999999999,-34.9397883,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8074872819,2019-06-13,15:13,USUÁRIO INFORMA QUE PARTE DA BARREIRA CEDEU E CAIU NO QUINTAL DA SUA CASA. O LOCAL QUE ELA RESIDE TEM BARREIRA NA PARTE DE BAIXO E PARTE DE CIMA.,JORDAO,JORDAO ALTO,SEGUNDA TRAVESSA GARANHUNS N  17,Deslizamentos de Barreiras,2,-8.1329804,-34.9442089,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8076336619,2019-06-17,08:34,"USUÁRIO SOLICITA COLOCAÇÃO DE LONAS PLÁSTICAS. TEVE POUCO  DESLIZAMENTO , A CASA FICA ATRÁS DA BARREIRA. BARREIRA É DE MÉDIO PORTE",JORDAO,JORDAO BAIXO,RUA FRANCISCO BELTRÃO 90,Deslizamentos de Barreiras,2,-8.1297,-34.933865,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8076313619,2019-06-17,08:15,"SR. SOLICITA QUE A EQUIPE VÁ NO LOCAL POIS UMA PARTE DA BARREIRA DESLIZOU ,  E A OUTRA MAIOR ESTA DESCENDO BARRO PEDE URGÊNCIA POIS SE ESSA CAIR VAI ATINGIR AS CASAS DE BAIXO",JORDAO,JORDAO BAIXO,RUA  FRANCISCO BELTRÃO N 90,Deslizamentos de Barreiras,2,-8.1297,-34.933865,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8075907019,2019-06-14,21:28,"caiu parte da barreira em seu quintal, tem casa em cima da barreira, quarto proximo a barreira, solicita colocacao de lona e informa que  precisa de capinacao",JORDAO,JORDAO BAIXO,"serra dourada, 4",Deslizamentos de Barreiras,2,-8.135754,-34.9421995,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8077635719,2019-06-18,10:28,usuaria solicita de urgência da lona para sua barreira com risco de deslizar,JORDAO,JORDAO BAIXO,rua alceu boaventura n 45,Deslizamentos de Barreiras,2,-8.13306,-34.93691,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8076224319,2019-06-17,06:52,"SRA. SOLICITA A VISTORIA EM UMA BARREIRA POIS ESTA CAINDO BARRO E TUDO INDICA QUE ELA PODE VIR A CAIR , SE ISSO ACONTECER VAI ATINGIR VARIAS CASA POIS A BARREIRA E DE GRANDE PORTE , PEDE LONAS.",JORDAO,JORDAO BAIXO,RUA 2 TRV ASSIS BRASIL N 600,Deslizamentos de Barreiras,2,-8.128787899999999,-34.9346944,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8076255619,2019-06-17,07:15,usuaria solicita de urgencia da lona para sua barreira com risco de deslizar,JORDAO,JORDAO BAIXO,RUA FRANCISCO BELTRAO N 80,Deslizamentos de Barreiras,2,-8.1296542,-34.933967,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8076374519,2019-06-17,09:09,"SOLICITA VISTORIA, DESABOU UMA PARTE GRANDE DA BARREIRA. PROCURAR MANUEL OU MARIA DA CILENE.",JORDAO,JORDAO BAIXO,"R. ASSIS BRASIL, N501",Deslizamentos de Barreiras,2,-8.1299808,-34.9342218,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8076158019,2019-06-16,19:09,"A USUARIA INFORMA QUE A BARREIRA DA RUA DESLIZOU BASTANTE CHEGANDO NA PORTA DA CASA DA VIZINHA,FAVOR VERIFICAR COM URGENCIA.",JORDAO,JORDAO BAIXO,"RUA   ASSIS BRASIL, N 54",Deslizamentos de Barreiras,2,-8.1288544,-34.934394,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8053875819,2019-05-10,10:15,"usuario soliicta de urgencia de uma lona, capinação",JORDAO,JORDAO BAIXO,1TR   FLORES DO ORIENTE n 12,Deslizamentos de Barreiras,2,-8.1313777,-34.9342612,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8052763119,2019-05-08,11:34,USUARIA SOLICITA DE URGENCIA DA LONA PARA BARREIRA,JORDAO,JORDAO ALTO,RUA NAJA N 42,Deslizamentos de Barreiras,2,-8.132952,-34.9437771,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8066098519,2019-05-29,10:52,"A BARREIRA DESLIZOU, ATINGIU A PAREDE DA CASA DO VIZINHO, SEM VÍTIMAS, CONTÉM LONA PLÁSTICA DETERIORADA, A CASA DO USUÁRIO FICA  NA PARTE DE CIMA DA BARREIRA. NA PARTE DE BAIXO RESIDEM DUAS FAMÍLIA, BARREIRA DE APROXIMADAMENTE 5M DE ALTURA. CHEGANDO AO LOCAL PODE PROCURAR POR ROSANGELA ATRAVÉS DO NUMERO 8851/7552.",JORDAO,JORDAO BAIXO,"R. JOSIAS RODRIGUES DOS SANTOS, N71",Deslizamentos de Barreiras,2,-8.1371328,-34.934993,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta
8057669319,2019-05-21,07:54,USUÁRIO INFORMA SOBRE DESLIZAMENTO DE BARREIRA E DESEJA COMPARECIMENTO DA EMLURB PARA AVALIAÇÃO DE RISCO,JORDAO,JORDAO ALTO,"RUA GREGORIO BEZERRA, 38",Deslizamentos de Barreiras,2,-8.1365809,-34.9454923,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8049846719,2019-05-01,11:39,USUARIA SOLICITA DE URGENCIA DA LONA PARA BARREIRA,JORDAO,JORDAO BAIXO,belo oriente n 126,Deslizamentos de Barreiras,2,-8.1366638,-34.9339016,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8066174319,2019-05-29,11:25,A BARREIRA DESLIZOU. A MESMA TEM 2 M. SOLICITA URGENCIA NO COMPARECIMENTO DA EQUIPE. ENCOSTOU NA CAS DO VIZINHO.,JORDAO,JORDAO BAIXO,"R.  JOSIAS RODRIGUES DOS SANTOS, N61A",Deslizamentos de Barreiras,2,-8.1371328,-34.934993,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta
8066069519,2019-05-29,10:41,"USUÁRIO INFORMA QUE A BARREIRA DA VIZINHA DESLIZOU , O RESTO DO BARRO ESTA NA PAREDE DA COZINHA. PEDE URGÊNCIA DA EQUIPE NO LOCAL",JORDAO,JORDAO BAIXO,RUA   JOSIAS RODRIGUES DOS SANTOS N 48 A,Deslizamentos de Barreiras,2,-8.1375326,-34.9353497,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta
8038556219,2019-04-03,15:08,Colocação de lona,JORDAO,JORDAO BAIXO,3 Trv ubatanga,Deslizamentos de Barreiras,2,-8.1353663,-34.9327692,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8035766619,2019-03-28,15:04,Capinação e lona,JORDAO,JORDAO ALTO,perdeneira,Deslizamentos de Barreiras,2,-8.1304005,-34.9440228,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8027988319,2019-03-13,09:09,usuário solicita de urgência de uma vistoria na barreira esta com risco de deslizamento,JORDAO,JORDAO ALTO,RUA   MIRANDIBA n 14,Deslizamentos de Barreiras,2,-8.1350791,-34.942361,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8028510019,2019-03-14,08:17,USUARIA SOLICITA DE URGENCIA DA LONA PARA BARREIRA,JORDAO,CGO. DA JAQUEIRA,rua flor do oriente n 225,Deslizamentos de Barreiras,2,-8.1314758,-34.9341029,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8029089619,2019-03-15,09:10,USUARIA SOLICITA DE URGENCIA DA LONA PARA BARREIRA,JORDAO,JORDAO BAIXO,RUA   ALBERTO LUNDGREN N 38,Deslizamentos de Barreiras,2,-8.1346382,-34.9342959,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8035764319,2019-03-28,15:03,Capinação e lona,JORDAO,JORDAO ALTO,Rua perdeneira,Deslizamentos de Barreiras,2,-8.1304005,-34.9440228,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8018213219,2019-02-14,09:33,USUARIA SOLICITA DE URGENCIA DA LONA PARA BARREIRA,JORDAO,JORDAO ALTO,RUA NAJA N 12B NO FINAL DA RUA,Deslizamentos de Barreiras,2,-8.1331999,-34.9434775,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
