processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,confirmado,latitude,longitude,cond,em_recife,rain_hour,rain_day,altitude,label
8002412019,2019-01-09 11:34:00,11:34,MURO DE ARRIMO ESTA COM VAZAMENTO DE ESGOTO. SOLICITA EQUIPE PARA VISTORIA,VASCO DA GAMA,ALTO DO RESPLENDOR,RUA SANTINAS    92,Muro com Danos,0,-8.0182052,-34.9237134,False,1,,,45.0,A2
8023147016,2016-05-09 11:01:00,11:01,"USUÁRIA SOLICITA VISTORIA EM BARREIRA COM URGÊNCIA , INFORMA QUE A BARREIRA DESLIZOU E A RESIDENCIA ESTA  COM VARIAS RACHADURAS  COM RISCO DE QUEDA E NADA CASA RESIDE IDOSAS E PESSOAS DEFICIETES .",DOIS IRMAOS,SITIO SAO BRAS,"4 TRAV DO SITIO SAO BRAZ N,160",Deslizamentos de Barreiras,1,-8.0195672,-34.9573769,False,1,3.6,133.0,20.0,A2
8017510916,2016-04-16 10:08:00,10:08,A BARREIRA DESLIZOU CAIU NA PAREDE DO QUARTO E HA RISCO DE QUEDA DA BARREIRA NO OUTRO LADO DA CASA,NOVA DESCOBERTA,NOVA DESCOBERTA,RUA ALTO SANTA HELENA,Imoveis com Danos/Risco,0,-8.0123872,-34.9253622,False,1,0.6,107.0,74.0,A2
8031074816,2016-05-31 12:51:00,12:51,"USUÁRIA INFORMA QUE HOUVE DESLIZAMNETO NA SUA BARREIRA SEM VÍTIMAS, SOLICITA URGÊNCIA.",IBURA,UR 03,"RUA SÃO SEBASTIÃO, N 71",Deslizamentos de Barreiras,1,-8.1104724,-34.9468526,False,1,0.0,1.0,39.0,LVd2
8022084615,2015-07-21 10:29:00,10:29,BARREIRA SEM LONA COM DESLIZAMENTO E IMOVEL ESTA TAMBEM COM RACHADURAS E RISCO DE DESABAR COM A BARREIRA. PEDE BREVIDADE.,BOMBA DO HEMETERIO,BOMBA DO HEMETERIO,RUA VECENDORA,Deslizamentos de Barreiras,1,-8.0215066,-34.9016494,False,1,0.8,17.0,12.0,URBANO
8023353015,2015-07-29 08:31:00,08:31,"USUÁRIA INFORMA QUE CANALETA DA ESCADARIA ESTA COM DANIFICAÇÃO E COM INFILTRAÇÃO DANIFICANDO MURO DA SUA RESIDENCIA COM RISCO DE DESABAMENTO, JA FOI SOLICITADO COM A 156 AVALIAÇÃO E RECUPERAÇÃO DA ESCADARIA.",VASCO DA GAMA,ALTO DA ESPERANCA,RUA GIRASSOL,Deslizamentos de Barreiras,1,-8.0172392,-34.920276,False,1,0.4,24.0,46.0,A2
8032392316,2016-06-03 11:54:00,11:54,"BARREIRA NECESSITANDO SER VISTORIADA EM URGENCIA, HOUVE DESLIZAMENTO PARCIAL, E COLOCAÇÃO DE LONA POIS TEM PARTE DA BARREIRA QUE NÃO ESTÁ COBERTA",IBURA,IBURA DE BAIXO,"RUA RIO DOS CEDROS, N  436",Deslizamentos de Barreiras,1,-8.1183705,-34.9419205,False,1,5.0,-1.0,26.0,LVd2
8020176015,2015-07-04 12:53:00,12:53,"o usuário informa que a barreira da rua caiu numa area interditada pela sedec onde existem pessoas morando no local.favor verificar com urgência.o solicitante pede também uma vistoria em sua casa que esta com rachaduras,favor verificar.",VASCO DA GAMA,CGO. DO CARUA,rua camboriu,Imoveis com Danos/Risco,0,-8.0073535,-34.9163898,False,1,,,41.0,A2
8011727014,2014-07-22 11:46:00,11:46,USUÁRIA SOLICITA COLOCAÇÃO DE LONA. NÃO OUVE DESLISAMENTO.,IBURA,VILA DOS MILAGRES,RUA SÃO XAVIER N215,Deslizamentos de Barreiras,1,-8.107540199999999,-34.949931520289695,False,1,0.0,-1.0,35.0,PV1
8053399122,2022-05-25 13:25:00,13:25,Usuário solicita vistoria em barreira houve deslizamento atingindo o quarto do imovel.solicita colocação de lona em barreira de médio porte. Necessário realizar limpeza e capinação.,NOVA DESCOBERTA,ALTO JD. PROGRESSO,SUBIDA DO PENSAMENTO N107,Deslizamentos de Barreiras,1,-8.0053594,-34.9224968,False,1,1.5,20.7,47.0,LVd4
8044983622,2022-05-05 11:26:00,11:26,A MESMA SOLICITA UMA VISTORIA DE EMERGENCIA POIS AS PAREDES ESTAO ESTALANDO,ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,RUA DOM MAURICIO N.156,Imoveis com Danos/Risco,0,-8.0236319,-34.904037,False,1,0.3,4.5,35.0,URBANO
8032814022,2022-04-01 08:21:00,08:21,"USUARIA INFORMA QUE TEM UM VAZAMENTO CONSTANTE NA BARREIRA, CAUSANDO INFILTRAÇÃO. SOLICITA VISTORIA.",MANGABEIRA,MANGABEIRA,"RUA AZURITA, 67",Imoveis com Danos/Risco,0,-8.02396,-34.9035967,False,1,0.0,0.4,35.0,URBANO
8051744322,2022-05-23 20:59:00,20:59,"USUÁRIO INFORMA QUE A BARREIRA DESLIZOU, E ESTÁ BEM PRÓXIMO A SUA CASA, ELA TAMBÉM SOLICITA A RETIRADA DE UMA MANGUEIRA  QUE ESTÁ NA PARTE DE CIMA.",IBURA,LAGOA ENCANTADA,RUA PROFESSOR MARIO NEVES BAPTISTA N 400,Deslizamentos de Barreiras,1,-8.1259915,-34.9471215,False,1,1.3,14.3,47.0,LVd2
8018205317,2017-03-07 11:07:00,11:07,usuaria deseja a colocaçao de lona na sua barreira pois esta com o barro caindo.,ALTO JOSE BONIFACIO,ALTO DA SAUDADE,"rua primeira travessa da rua alto itauna,40",Deslizamentos de Barreiras,1,-8.0178735,-34.911208,False,1,0.0,1.0,26.0,A2
8021462022,2022-03-06 07:19:00,07:19,A BARREIRA DESLIZOU E SOLICITA LONA,CASA AMARELA,CASA AMARELA,RUA VASCO DA GAMA N.1650,Deslizamentos de Barreiras,1,-8.0207332,-34.9217363,False,1,0.1,7.2,19.0,A2
8057256420,2020-08-10 11:34:00,11:34,USUÁRIO SOLICITA VISTORIA EM ÁRVORE DENTRO DE COLÉGIO ABANDONADO QUE ESTARIA AMEAÇANDO CAIR SOBRE IMÓVEIS PRÓXIMOS.,CORDEIRO,CORDEIRO,"RAUL MORAES, 114",Arvores em Risco,0,-8.0511193,-34.928542,False,1,0.0,7.0,10.0,URBANO
8014224914,2014-08-29 10:26:00,10:26,USUÁRIA SOLICITA COLOCAÇÃO DE LONA POIS A QUE SE ENCONTRA NO LOCAL ESTÁ RASGADA.,CASA AMARELA,CASA AMARELA,RUA SANTA MARIA GORETE N. 285,Deslizamentos de Barreiras,1,-8.0246343,-34.917753,False,1,,,15.0,A2
8136910718,2018-11-08 20:47:00,20:47,"USUÁRIO INFORMA QUE A CASA ESTÁ COM VÁRIAS RACHADURAS, O TETO JÁ DESABOU E ELE ESTÁ COM UM GRANDE ACUMULO DE ENTULHOS TANTO NA RESIDÊNCIA QUANTO NA FRENTE DELA. O MESMO INFORMA QUE OS FAMILIARES DO MORADOR DA CASA JÁ SE MUDARAM DEVIDO O ESTADO DE CALAMIDADE QUE A CASA SE ENCONTRA, INCLUSIVE EXISTE UMA PARADA DE ÔNIBUS JUNTO A CASA E AS PESSOAS NÃO ESTÃO AGUARDANDO O COLETIVO NELA DEVIDO AO PERIGO EM QUE A RESIDÊNCIA SE ENCONTRA. FAVOR VERIFICAR COM URGÊNCIA.",COQUEIRAL,COQUEIRAL,"RUA CORICÓS, N 253",Imoveis com Danos/Risco,0,-8.0878287,-34.9682585,False,1,0.0,3.0,14.0,PV1
8090495019,2019-07-24 06:50:00,06:50,INFORMA QUE NA MANHA DE HOJE A BARREIRA DESLIZOU E HÁ UM PÉ DE MANGA NO MEIO DA BARREIRA QUE PODE CAIR A QUALQUER MOMENTO FAVOR VERIFICAR E PEDI QUE SEJA COLOCADO LONA,DOIS UNIDOS,ALTO DO MARACANA,RUA PEDRO PAULO DE SOUZA N 42,Arvores em Risco,0,-8.005554,-34.9084166,False,1,15.0,84.0,43.0,URBANO
8031167417,2017-04-13 10:07:00,10:07,"USUARIA DESEJA A RETIRADA DE UM ABACATEIRO QUE ESTA PRESTES A CAIR,JA CAIU PARTE DELE.",IBURA,IBURA DE BAIXO,"RUA REGENTE FEIJÓ,188",Arvores em Risco,0,-8.1246997,-34.9388878,False,1,3.6,56.0,68.0,LVd2
8023481915,2015-07-29 13:41:00,13:41,"usuária informa que foi feito uma academia que esta com filtração , caindo rebolco , pede urgencia de uma vistoria",AREIAS,AREIAS,RUA   AURORA CACOTE n°250,Desabamento Total Imoveis,0,-8.099514,-34.9333985,False,1,6.2,-1.0,13.0,HP
8047805122,2022-05-12 15:49:00,15:49,USUÁRIA INFORMA QUE ESTAO INVADINDO TERRENO CONDENADO PELA SEDEC.,IBURA,LAGOA ENCANTADA,RUA AROLDO BARBOSA N SN,Invasao de Terreno de Auxilio Moradia,0,-8.120896,-34.9506158,False,1,0.0,1.3,33.0,LVd2
8023731515,2015-07-30 14:26:00,14:26,o usuario informa que o primeiro andar da casa esta com diversas rachaduras e muita infiltração no período de chuva.favor verificar com urgencia.o mesma informa que isso começou a ocorrer depois da construção de mais uma casa ao lado da sua.,SAN MARTIN,SAN MARTIN,RUA   PEDRO MELO,Imoveis com Danos/Risco,0,-8.0672504,-34.9293859,False,1,,,11.0,HP
8054819820,2020-07-29 11:19:00,11:19,VISTORIAR O APARTAMENTO QUE  ESTA COM RACHADURAS NA VARANDA EXTERNA COM ESPESSURA NAO TAO LARGA MAS COMPRIMENTO MAIS DE UM METRO.,SANCHO,SANCHO,AV TEMPO FELIZ N 180,Imoveis com Danos/Risco,0,-8.0848512,-34.9577065,False,1,,,20.0,PV1
8022378015,2015-07-22 13:32:00,13:32,"MORADORA INFORMA DESLIZAMENTO DA BARREIRA DE SUA RESIDENCIA, JA A MAIS DE 2 SEMANAS. PEDE VISTORIA.",LINHA DO TIRO,CGO. CENTRAL,"AV. CORREGO CENTRAL, Nº 106",Deslizamentos de Barreiras,1,-8.0078596,-34.8975698,False,1,0.0,12.0,46.0,URBANO
8058205420,2020-08-13 11:38:00,11:38,SOLICITA VISTORIA NA SUA RESIDENCIA POIS HÁ UMA ARVORE NO SEU QUINTAL QUE ESTA PRESTES A CAIR DA BARREIRA E ATINGIR O QUARTO DA VIZINHA EM BAIXO E SUA CASA DEVIDO A RAIZ TER PENETRADO NA BASE DE SUA CASA ESTA CHEIA DE RACHADURAS COM ISSO SOLICITA UMA EQUIPE NO LOCAL O MAS BREVE PARA REALIZAR O CORTE,DOIS UNIDOS,ALTO DO ROSARIO,RUA BUENO N 86,Arvores em Risco,0,-7.9972647,-34.9200114,False,1,0.0,23.0,71.0,LVd4
8063353422,2022-06-07 10:57:00,10:57,"USUARIO INFORMA DESLIZAMENTO DE BARREIRA, TEM 02 ARVORES COM RISCO DE CAIR SOBRE A CASA.",NOVA DESCOBERTA,CGO. DO JOAQUIM,"SUBIDA DO PIORINE, 10",Deslizamentos de Barreiras,1,-7.9992462,-34.9329646,False,1,1.4,16.1,43.0,LVd4
8055269822,2022-05-27 14:56:00,14:56,SR INFORMA QUE UM PÉ DE GOIABA QUE FICA NA BARREIRA TOMBOU E ATINGIU O TELHADO DA RESIDENCIA DO VIZINHO,DOIS IRMAOS,SITIO SAO BRAS,4 TRV SITIO SAO BRAZ N10,Arvores em Risco,0,-8.0195672,-34.9573769,False,1,1.2,,20.0,A2
8002702615,2015-01-30 13:57:00,13:57,A USUÁRIA INFORMOU QUE A ÁRVORE ESTÁ CAUSANDO RACHADURAS NO MURO DE SUA CASA.,JORDAO,JORDAO BAIXO,"UBATANGA, 457",Arvores em Risco,0,-8.1364519,-34.935118,False,1,0.0,2.0,51.0,LVd2
8061183422,2022-06-03 10:45:00,10:45,"USUARIO INFORMA CONSTRUIRAM UM PREDIO PROX A SUA CASA, RISCO DE CAIR, SOLICITA VISTORIA.",NOVA DESCOBERTA,ALTO DA BRASILEIRA,"RUA AZAMBUJA, 17",Imoveis com Danos/Risco,0,-8.0007213,-34.9335475,False,1,4.6,26.0,71.0,LVd4
8062805922,2022-06-06 16:27:00,16:27,USUÁRIA INFORMA QUE TEM UMA ARVORE COM RISCOS NO LOCAL!,NOVA DESCOBERTA,ALTO DR. CAETES,ALTO JARDIM PROGRESSO N.889,Arvores em Risco,0,-8.0044842,-34.9257202,False,1,0.5,5.1,63.0,LVd4
8060961720,2020-08-26 04:53:00,04:53,USUÁRIO INFORMA QUE A PAREDE E O TETO DO SEU QUARTO ESTÁ COM RACHADURA E O MESMO INFORMA QUE MORA NO TERREO.,JORDAO,JORDAO BAIXO,RUA SÃO JOSÉ DO EGITO 17 CASA D,Imoveis com Danos/Risco,0,-8.1312646,-34.9374056,False,1,0.0,0.0,34.0,LVd2
8043103222,2022-05-01 20:50:00,20:50,"USUÁRIO SOLICITA UMA VISTORIA EM UMA OBRA, ELE INFORMA QUE OS TIJOLOS ESTÃO SENDO COLOCADOS DE FORMA ERRADA E CORRE O RISCO DE DESABAMENTO.",SANTO AMARO,SANTO AMARO,ABDON BATISTA N 273,Imoveis com Danos/Risco,0,-8.04522675,-34.88593550212977,False,1,0.4,3.9,9.0,URBANO
8060616817,2017-07-06 10:44:00,10:44,"USUÁRIA INFORMA QUE A PARTE DE FRENTE DA SUA CASA CAIU POR CONTA DOS VENTOS E QUE A BARREIRA ESTÁ APRESENTANDO RACHADURAS E QUE A AGUA ESTÁ INFILTRANDO NA BARRERA, FAVOR VERIFICAR COM URGÊNCIA",NOVA DESCOBERTA,ALTO JD. PROGRESSO,RUA BARAO DE CAMAQUA,Desabamento Parcial Imoveis,0,-8.0062911,-34.9227154,False,1,0.2,23.0,58.0,LVd4
8062729420,2020-09-02 15:13:00,15:13,"USUÁRIA SOLICITA VISTORIA DE SEU APARTAMENTO, INFORMA QUE ESTÁ APRESENTANDO RACHADURAS EM TODOS OS CÔMODOS  .",BOA VIAGEM,BOA VIAGEM,"RUA DR GASPAR REGUEIRA COSTA , N 169",Imoveis com Danos/Risco,0,-8.1278955,-34.9082872,False,1,0.0,-1.0,9.0,HP
8037020915,2015-12-02 09:45:00,09:45,USUARUA INFORMA QUE MORADORES ESTAO REALIZANDO CONSTRUÇÃO DE MODO INDEVIDO E TAMPANDO PARTE DA CANALETA CAUSANDO RISCO AO SEU IMOVEL,LINHA DO TIRO,CGO. DO TIRO,"RUA CARANDAI, 18 A",Deslizamentos de Barreiras,1,-8.0445246,-34.9181986,False,1,,,9.0,A2
8060037016,2016-09-26 22:17:00,22:17,o usuario informa que houve a explosao do gás de cozinha glp no sétimo andar 702.favor verificar com urgencia.,BOA VISTA,BOA VISTA,rua do riachuelo,Imoveis com Danos/Risco,0,-8.0600204,-34.881979,False,1,,,8.0,URBANO
8011140914,2014-07-13 19:21:00,19:21,HOUVE UMA QUEDA DE BARREIRA. PEDE URGÊNCIA NO LOCAL,GUABIRABA,CGO. MANOEL DAS MENINAS,RUA CORREGO  MANOEL DAS MENINAS  N°158,Deslizamentos de Barreiras,1,-7.9936546,-34.9339177,False,1,,,39.0,LVd4
8052611722,2022-05-25 04:55:00,04:55,"O SOLICITANTE INFORMA QUE A BARREIRA DA RUA DESLIZOU,FAVOR VERIFICAR.",GUABIRABA,BOLA NA REDE,"RUA MORADA VERDE, N 10",Deslizamentos de Barreiras,1,-7.9643913,-34.9243226,False,1,1.3,20.7,81.0,LVd4
8034382121,2021-04-17 08:18:00,08:18,"USUÁRIA SOLICITA VISTORIA, POIS A ÁRVORE CAIU NA GARAGEM DA SUA CASA",ESTANCIA,ESTANCIA,"RUA JOÃO TEIXEIRA, 322",Tombamento de Arvores,0,-8.0855954,-34.9277949,False,1,0.2,8.1,5.0,HP
8010344014,2014-07-02 16:51:00,16:51,TESTE,CASA AMARELA,CASA AMARELA,RESTE,Imoveis Alagados,0,-8.0246343,-34.917753,False,1,5.0,12.0,15.0,A2
8098822221,2021-11-08 09:46:00,09:46,usuária informa que um vizinho fez por conta propria um muro de arrimo e o mesmo cedeu na casa de uma vizinha e a outra parte esta com risco de ceder tambem. favor verificar.,IBURA,UR 05,rua bom destino n 222,Muro com Danos,0,-8.126427,-34.9548206,False,1,0.0,0.0,32.0,LVd2
8064080122,2022-06-08 07:41:00,07:41,A MESMA SOLICITA UMA VISTORIA POIS A BARREIRA DESLIZOU E E  CASA ESTA COM RACHADURA,DOIS UNIDOS,DOIS UNIDOS,AVENIDA HIDELBRANDO DE VASCONCELOS N.227,Imoveis com Danos/Risco,0,-7.9974518,-34.9108119,False,1,0.0,0.1,55.0,LVd4
8011173414,2014-07-14 09:48:00,09:48,"USUÁRIO INFORMA QUE OUVE DESLIZAMENTO EM UMA PEQUENA BARREIRA, O MESMO SOLICITA VISTORIA, POIS ESTA COM RISCO DE DESABAR.",DOIS IRMAOS,CGO. DA FORTUNA,"RUA JOÃO LIMOEIRO, N°128 E",Deslizamentos de Barreiras,1,-8.0095295,-34.9529667,False,1,0.0,5.0,28.0,A2
8003273422,2022-01-11 11:27:00,11:27,"SOLICITA VISTORIA EM PRÉDIO ESTA CHEIO DE FISSURAS  , EM ALGUNS APARTAMENTOS DENTRO DO APARTAMENTO E DO LADO DE FORA",SOLEDADE,SOLEDADE,RUA DAS NINFAS 450,Imoveis com Danos/Risco,0,-8.05635945,-34.8909243585433,False,1,0.2,4.4,10.0,URBANO
8065729520,2020-09-16 18:19:00,18:19,"o usuario informa que o vizinho construiu uma escada de 25 metros de forma irregular no lado de fora de uma casa com 3 andares,favor verificar com urgencia.",IBURA DE BAIXO,VILA DO SESI,"RUA RIO BRIGIDA, 81",Imoveis com Danos/Risco,0,-8.1137732,-34.9406984,False,1,0.0,0.0,11.0,LVd2
8044882718,2018-04-09 18:14:00,18:14,USUÁRIO INFORMA QUE A BARREIRA DESLIZOU E CHEGOU PERTO DA PARTE DE TRÁS DA CASA. PEDE UMA VISTORIA E COLOCAÇÃO DE LONA.,BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,"RUA DO CACAU, N 53",Deslizamentos de Barreiras,1,-8.0142691,-34.9241833,False,1,0.0,0.0,72.0,A2
8077771819,2019-06-18 11:48:00,11:48,USUÁRIA SOLICITA ERRADICAÇÃO DE DUAS ARVORES NA BARREIRA POIS INFORMA QUE ESTA COM RISCO DE QUEDA.,NOVA DESCOBERTA,CGO. DA AREIA,4SUB DO OLHA DA AGUA N 55,Arvores em Risco,0,-7.9999177,-34.9269306,False,1,0.0,-1.0,66.0,LVd4
8018417216,2016-04-18 14:37:00,14:37,USUÁRIO SLICITA A VISTORIA EM UM LOCAL REFERENTE A UM MURO QUE ESTÁ DESABANDO PARCIALMENTE SOBRE UMA CASA,VASCO DA GAMA,VASCO DA GAMA,"RUA SUPIA N, 478",Desabamento Parcial Imoveis,0,-8.011396,-34.9205522,False,1,,,40.0,A2
8016314514,2014-09-19 12:40:00,12:40,"USUÁRIA INFORMA QUE A CASA DE SUA VIZINHA ESTA VAZANDO ÁGUA, A QUAL A ÁGUA ESTA MINANDO E ESTA DANIFICANDO A BASE E AS PAREDES DE SUA CASA, A QUAL A CASA SEGUNDO A USUÁRIA ESTA COM RISCO DE DESABAR. URGENTE.",MANGABEIRA,MANGABEIRA,"RUA DA MANGABEIRA, N°278",Imoveis com Danos/Risco,0,-8.0254593,-34.9016913,False,1,,,9.0,URBANO
8025124716,2016-05-12 13:08:00,13:08,"USUARIO SOLICITA UMA VISTORIA NO EDIFICIO ESTER APOS AS ULTIMAS CHUVAS LAGOU O IMOVEL, TELHADO QUEBROU E INFILTROU AGUA NA PAREDE E SOLICITA URGENCIA",SAO JOSE,SAO JOSE,"RUA DO PEIXOTO, 262",Imoveis com Danos/Risco,0,-8.0705559,-34.8842547,False,1,,,8.0,AGUA
8021791015,2015-07-17 13:38:00,13:38,"USUÁRIO SOLICITA RECOLOCAÇÃO DE LONA PLÁSTICA, DEVIDO AS CHUVAS OCORRIDAS OS VENTOS A LONA ANTIGA RASGOU, PODENDA CAUSAR UM DESLIZAMENTO DA BARREIRA, PEDE URGÊNCIA NA REPOSIÇÃO.",VARZEA,UR 07,"RUA TENENTE ROLAND RITTMÍSTER, N°429",Deslizamentos de Barreiras,1,-8.0333807,-34.9750869,False,1,,,50.0,LVd2
8087094217,2017-09-25 12:24:00,12:24,SOLICITA VISTORIA POIS O PRÉDIO JÁ FOI CLASSIFICADO COM ALGUM GRAU DE RISCO PELA PRÓPRIA DEFESA CIVIL POREM ATE HOJE NÃO FORAM AO LOCAL COMO HAVIAM DITO. E AGORA O PRÉDIO ESTA COM ALGUMAS RACHADURAS A MAIS E MORADORES ESTÃO COM MEDO ( PRÉDIO CAIXA ). PRÉDIO CLASSIFICADO COMO 5.0,ARRUDA,ARRUDA,RUA DOM MACHADO N  1012,Imoveis com Danos/Risco,0,-8.0250816,-34.8913229,False,1,0.0,1.0,11.0,URBANO
8032010021,2021-04-12 17:18:00,17:18,USUÁRIO SOLICITA VISTORIA NA BARREIRA POIS INFORMA QUE DESLIZOU E BARRO ESTA ENCOSTADO NA PAREDE DO QUIARTO,DOIS UNIDOS,ALTO DO MARACANA,1TRV JOSE DE MENESES LIRA FILHO N 56,Deslizamentos de Barreiras,1,-8.0044956,-34.9066946,False,1,0.0,31.0,35.0,URBANO
8039626820,2020-04-26 07:31:00,07:31,"USUÁRIO INFORMA QUE HAVIA UM MURO DE ARRIMO POR TRÁS DE SUA RESIDÊNCIA E O MESMO DESABOU COM AS CHUVAS DA MADRUGADA DO DIA 26/04/2020 E A BARREIRA QUE ERA SUSTENTADA POR ELE DESLIZOU. A RESIDÊNCIA NÃO FOI ATINGIDA, PORÉM A CASA ESTÁ EM RISCO DEVIDO A AUSÊNCIA DO MURO.",LINHA DO TIRO,AV. OPERARIA,"RUA BARÃO DE CARUARU, 293",Imoveis com Danos/Risco,0,-8.0067213,-34.9001406,False,1,9.0,52.0,28.0,URBANO
8086661719,2019-07-12 08:12:00,08:12,USUÁRIO INFORMA QUE PESSOAS ESTÃO INVADINDO UM TERRENO E MARCANDO/O PARA VENDER E REALIZAR CONSTRUÇÕES.SOLICITA VISTORIA PARA QUE NÃO VENHA A DANIFICAR A ESTRUTURA DA BARREIRA,JORDAO,JORDAO ALTO,RUA SERRA TALHADA,Invasao de Terreno de Auxilio Moradia,0,-8.1349328,-34.9453517,False,1,0.0,0.0,65.0,LVd2
8058179019,2019-05-21 16:20:00,16:20,"SRA SOLICITA VISTORIA EM MURO DE ARRIMO QUE FICA NA PARTE DE CIMA DA PISTA E ESTA COM MUITAS RACHADURAS, A MESMA INFORMA QUE UM CAMINHAO BATEU NO MURO E ELE ESTA OFERECENDO RISCO PARA A RESIDENCIA DELA",MACAXEIRA,MACAXEIRA,RUA LUIZA DA COSTA MELO N 271,Imoveis com Danos/Risco,0,-8.0058199,-34.9308982,False,1,0.2,24.0,61.0,LVd4
8053646217,2017-06-15 09:39:00,09:39,"VISTORIA EM BARREIRA, E IMOVEL QUE ESTÁ APRESENTANDO RACHADURA, A MESMA RESIDE EM AREA DE RISCO.",LINHA DO TIRO,CGO. DO TIRO,"RUA VENCEDORA, N 53 A",Imoveis com Danos/Risco,0,-8.0084222,-34.9078786,False,1,1.0,-1.0,28.0,URBANO
8090700319,2019-07-24 09:31:00,09:31,"INFORMA QUE A BARREIRA QUE FICA NA PASSAGEM DOS PEDESTRES DESLIZOU ONDE IMPEDE QUE TODOS SAIAM DE CASA E NO ALTO DA BARREIRA TEM UM PÉ DE MACAÍBA TOTALMENTE INCLINADO E A QUALQUER MOMENTO PODE CAIR,E SE ISSO ACONTECER IRA ATINGIR A REDE DE ALTA TENSÃO DA CELPE",DOIS UNIDOS,VALE DO SENHOR,RUA SEMPRE LIVRE SN,Postes em Risco,0,-7.9884804,-34.9235187,False,1,,,40.0,LVd4
8051887922,2022-05-24 09:47:00,09:47,"USUÁRIO SOLICITA VISTORIA, DEVIDO A ÁGUA ESTA INFILTRANDO PELO MURO DE ARRIMO DO HOSPITAL DE ARREIAS E TEME PELA SUA SEGURANÇA.",AREIAS,AREIAS,"2 TRAVESSA DA RUA DOS PRAZERES, N333",Muro com Danos,0,-8.0941474,-34.9284115,False,1,0.2,26.9,13.0,HP
8018958021,2021-03-02 11:31:00,11:31,"USUÁRIO INFORMA QUE A ESTRUTURA DA CAIXA D'ÁGUA ESTÁ ESTOURANDO, E JÁ FAZ UM TEMPO QUE ESSE PROBLEMA EXISTE. O MESMO JÁ RELATOU O PROBLEMA DA INFRAESTRUTURA PARA A VIZINHA,  O QUAL ESTÁ APARECENDO AS FERRAGENS. FAVOR VERIFICAR",SANTO AMARO,SANTO AMARO,"RUA CAPITÃO LIMA, N 182",Imoveis com Danos/Risco,0,-8.053635700000001,-34.87826676241055,False,1,0.1,4.8,10.0,URBANO
8098832619,2019-08-12 09:36:00,09:36,SOLICITA VISTORIA EM MURO DE ARRIMO E CASA POIS  O MURO DE ARRIMO ESTÁ COM INFILTRAÇÃO E A ÁGUA JÁ ESTÁ ATINGINDO A CASA DO MORADOR,COQUEIRAL,ALTO DA BELA VISTA,"RUA ALTO DO PARAISO, 51",Imoveis com Danos/Risco,0,-8.084683,-34.9683164,False,1,,,35.0,PV1
8053119922,2022-05-25 11:08:00,11:08,A MESMA INFORMA QUE DESLIZOU UMA PARTE DA BARREIRA E QUE PRECISA DE CAPINAÇAO E A LONA,VASCO DA GAMA,ALTO DO EUCALIPTO,RUA PIRISAL N.117D,Deslizamentos de Barreiras,1,-8.0035327,-34.9204651,False,1,0.4,20.7,43.0,LVd4
8060248522,2022-06-02 09:31:00,09:31,"USUARIO INFORMA  DESLIZAMENTO DE BARREIRA, ARVORES NA BARREIRA RISCO DE CAIR , SOLICITA ERRADICAR E VISTORIA.",APIPUCOS,APIPUCOS,"AV APIPUCOS, 300",Arvores em Risco,0,-8.0087843,-34.9375115,False,1,0.1,2.4,26.0,A2
8065949517,2017-07-20 19:19:00,19:19,usuário informa que muro construído peto da barreira desabou devido ao deslizamento favor verificar,JORDAO,JORDAO ALTO,rua Pederneiras,Muro com Danos,0,-8.1305321,-34.9441159,False,1,4.4,67.0,30.0,LVd2
8024092919,2019-02-27 09:00:00,09:00,"USUÁRIO INFORMA QUE A CASA ACIMA DA SUA ESTÁ COM O TERRENO TOTALMENTE ENCHARCADO POR BAIXO, OFERECENDO GRANDE RISCO DE DESABAMENTO. CASO VENHA A CAIR, A CASA DA SOLICITANTE SERÁ ATINGIDA. FAVOR VERIFICAR",JORDAO,JORDAO BAIXO,"RUA BATANGA, 425",Imoveis com Danos/Risco,0,-8.1312646,-34.9374056,False,1,0.0,0.0,34.0,LVd2
8065412822,2022-06-09 15:43:00,15:43,"SRA SOLICITA VISTORIA NA RESISDENCIA, INFORMA QUE A PAREDE FICA ENCOSTADA A PAREDE DO COLEGIO, NAS CHUVAS MINOU MUITA AGUA E O MURO ESTA ENCHARCADO OFERECENDO RISCO",JD. SAO PAULO,JD. SAO PAULO,RUA ITAIOPOLIS N16,Imoveis com Danos/Risco,0,-8.0777951,-34.9481521,False,1,0.0,2.0,9.0,PV1
8029198022,2022-03-24 09:59:00,09:59,SOLICITA VISTORIA POIS BARREIRA DESLIZOU HOJE E DERRUBOU PARTE DA CASA  NA AREA DE SERVIÇO E TEM RISCO DE ATINGIR A CASA DE BAIXO,GUABIRABA,CGO. DO JENIPAPO,RUA FERNADINHO 26,Deslizamentos de Barreiras,1,-8.0077527,-34.9362481,False,1,0.1,7.9,25.0,LVd4
8056441922,2022-05-29 09:01:00,09:01,"solicita vistoria e lonas, informa que árvores de cima da barreira estão ameaçando cair",LINHA DO TIRO,CGO. CENTRAL,"rua barao de caruaru, 592",Imoveis com Danos/Risco,0,-8.0067213,-34.9001406,False,1,3.1,40.2,28.0,URBANO
