processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,confirmado,latitude,longitude,cond,em_recife,rain_hour,rain_day,altitude,ground_type,danger_level
8090457119,2019-07-24 06:22:00,06:22,"USUÁRIA INFORMA QUE SUA BARREIRA É MUITA ALTA E ESTA COM RISCO DE CAIR , COM ESSA FORTE CHUVA ESTA COM RISCO DE DESLIZAR",NOVA DESCOBERTA,CGO. DO JOAQUIM,RUA   ARACE n 77,Deslizamentos de Barreiras,1,-7.9996747,-34.9349302,False,1,9.4,84.0,,LVd4,Média
8146504019,2019-12-09 16:50:00,16:50,SOLICITA QUE SEJA FEITO UMA VISTORIA NA ESTRUTURA DO TERMINAL DE ÔNIBUS POIS AFIRMA QUE A CABINE DO FISCAL E A PARADA DE ÔNIBUS ESTÃO COM AS FERRAGENS EXPOSTAS E POPULARES JÁ OUVIRAM ESTRALOS NA ESTRUTURA DO LOCAL COM ISSO SOLICITA UMA EQUIPE O MAS BREVE POSSÍVEL FAVOR VERIFICAR,IBURA,LAGOA ENCANTADA,AVENIDA DOUTOR BENIGNO JORDÃO DE VASCONCELOS SN,Imoveis com Danos/Risco,0,-8.113521,-34.9528413,False,1,0.0,0.0,,PV1,Baixa
8017401715,2015-06-16 10:28:00,10:28,SOLICITA/SE COM BREVIDADE A CAPINAÇÃO,NOVA DESCOBERTA,ALTO DR. CAETES,RUA DO RATINHO,Deslizamentos de Barreiras,1,-8.0026696,-34.9295613,False,1,0.0,2.0,,LVd4,Baixa
8049977618,2018-04-18 13:44:00,13:44,"A USUARIO  INFORMA QUE SÃO DUAS  BARREIRAS, UMA  PRECISA DE CAPINAÇÃO ,",NOVA DESCOBERTA,CGO. DO INACIO,RUA CORREGO DO INACIO,Deslizamentos de Barreiras,1,-7.9972381,-34.9303751,False,1,0.2,5.0,,LVd4,Média
8020388815,2015-07-06 15:59:00,15:59,MORADORA INFORMA QUE VIZINHA ESTA FAZENDO SERVIÇO NA BARREIRA E ESTÁ CAVANDO PARA CONSTRUIR. PEDE VISTORIA COM URGENCIA.,DOIS UNIDOS,ALTO DO ROSARIO,"RUA DA PAZ,",Deslizamentos de Barreiras,1,-8.0015133,-34.918901,False,1,0.0,2.0,,LVd4,Baixa
8047026620,2020-06-16 11:03:00,11:03,SOLICITA VISTORIA NA BARREIRA QUE FICA POR TRÁS DA SUA CASA POIS HA UM PÉ DE CAJÁ ESTA PENDURADO E COM O PESO DELE E AS CHUVAS ESTA INCLINANDO CADA VEZ MAS E AGORA SURGIRAM RACHADURAS COM LARGURA QUE PASSA UM DEDO O REBOCO ESTA CAINDO COM ISSO SOLICITA UMA EQUIPE NO LOCAL PARA VERIFICAR SE HÁ RISCO DE DESABAMENTO O MESMO PEDI URGÊNCIA,IBURA,UR 03,RUA ENGENHO BONDADE N 166,Arvores em Risco,0,-8.1141153,-34.9465532,False,1,0.2,21.0,,LVd2,Alta
8060661320,2020-08-24 19:19:00,19:19,"O USUARIO INFORMA QUE NO LOCAL SE ENCONTRA UMA ARVORE EM RISCO QUE NECESSITA DE CORTE,FAVOR VERIFICAR.",DOIS UNIDOS,ALTO DO ROSARIO,"RUA BUENO, N 86",Arvores em Risco,0,-7.9972647,-34.9200114,False,1,0.0,-1.0,,LVd4,Média
8027415322,2022-03-22 06:10:00,06:10,barreira deslizou ela  fica no campo de futebol do corrego da fortuna,DOIS IRMAOS,CGO. DA FORTUNA,av professor claudio selva n 02,Deslizamentos de Barreiras,1,-8.0126963,-34.9523302,False,1,0.2,20.9,,A2,Baixa
8022473215,2015-07-22 22:45:00,22:45,"USUÁRIO SOLICITA VISTORIA EM BARREIRA, INFORMA QUE TERCEIROS ESTÃO JOGANDO LIXO EM CIMA DA BARREIRA PODENDO ACARRETAR O DESABAMENTO DA MESMA EM CIMA DE SUA RESIDÊNCIA, PEDE URGÊNCIA NO ATENDIMENTO.",NOVA DESCOBERTA,CGO. DO EUCALIPTO,"RUA ANTONIO TERTULIANO C. OLIVEIRA, N°151",Deslizamentos de Barreiras,1,-8.0060622,-34.9306446,False,1,0.0,12.0,,LVd4,Média
8017928316,2016-04-17 08:06:00,08:06,"USUÁRIO SOLICITA VISTORIA E CAPINAÇÃO NA BARREIRA , INFORMA QUE DESLIZOU 2 VEZES ONTEM E HOJE.",VASCO DA GAMA,VASCO DA GAMA,"RUA   DIADEMA N, 113",Deslizamentos de Barreiras,1,-8.0063434,-34.9168824,False,1,0.0,25.0,,A2,Média
8092090117,2017-10-05 09:15:00,09:15,USUÁRIA INFORMA QUE DONA LAURA JUNTOS COM AS DUAS FILHAS DEU UM TERRENO CONDENADO PELA DEFESA CIVIL E ESTÃO CONSTRUINDO UMA CASA E OS DEMAIS MORADORES ESTÃO COM MEDO QUE VENHA OCORRE UM DESLISAMENTO NA BARREIRA FAVOR VERIFICAR,NOVA DESCOBERTA,ALTO DO CRUZEIRO,RUA FRANCISCO PASSOS N 251,Invasao de Terreno de Auxilio Moradia,0,-8.017866,-34.9274039,False,1,0.2,4.0,,A2,Média
8019042020,2020-02-11 10:22:00,10:22,"USUÁRIO INFORMA QUE HÁ UMA ENCANAÇÃO CLANDESTINA POR TRÁS DE SUA CASA, QUE VEM DA CASA DO SEU VIZINHO E A ENCANAÇÃO ESTÁ ENCHARCANDO A BARREIRA. FAVOR REALIZAR VISTORIA",AGUA FRIA,CGO. DO DEODATO,"RUA SOLITARES, SN",Imoveis com Danos/Risco,0,-8.0121353,-34.902964,False,1,0.0,1.0,,URBANO,Baixa
8073834522,2022-06-29 19:22:00,19:22,SOLICITA COLCOAÇÃO DE LONA PLASTICA EM BARREIRA DE GRANDE PORTE SE FAZ NECESSARIO REALIZAR A LIMPEZA CAPINAÇÃO E ERRADICAÇÃO DE ARVORES EM BARREIRA.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,BISMARQUE DE FREITAS 77,Arvores em Risco,0,-8.0129991,-34.9127978,False,1,0.0,0.6,,A2,Média
8085373120,2020-12-04 14:55:00,14:55,"SR SOLICITA VISTORIA NO EDF QUE ESTA APRESENTANDO INFILTAÇAO, RACHADURAS, ALGUMAS PORTAS TAMBEM NAO ESTAO FECHANDO E ESTUFAMENTO EM ALGUNS LOCAIS",IMBIRIBEIRA,IMBIRIBEIRA,RUA CONEGO JULIO CABRAL N95,Imoveis com Danos/Risco,0,-8.0901787,-34.90839,False,1,0.0,1.0,,HP,Baixa
8046702817,2017-05-31 08:50:00,08:50,"USUÁRIA SOLICITA COLOCAÇÃO DE LONA COM URGÊNCIA INFORMA QUE A BARREIRA DESLIZOU, E EM CIMA DA BARREIRA TEM UMA CASA.",VARZEA,UR 07,"RUA   INALDO BARTOLOMEU DE CARVALHO N, 27",Deslizamentos de Barreiras,1,-8.0353832,-34.9788514,False,1,12.4,98.0,,PV1,Média
8008290419,2019-01-24 11:56:00,11:56,USUÁRIO SOLICITA VISTORIA NO PRÉDIO QUE ESTÁ COM RACHADURAS. PEDE URGÊNCIA.,BOA VIAGEM,BOA VIAGEM,"RUA CÔNEGO ROMEU , N 314",Imoveis com Danos/Risco,0,-8.1379595,-34.9072104,False,1,0.0,1.0,,HP,Baixa
8059303622,2022-06-01 07:58:00,07:58,"USUARIA SOLICITA VISTORIA E COLOCAÇÃO DE LONA, BARREIRA MUITO ALTA.",ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,"RUA CAPINZAL, 51",Imoveis com Danos/Risco,0,-8.0129991,-34.9127978,False,1,0.5,2.7,,A2,Média
8032315521,2021-04-13 11:38:00,11:38,SOLICITA VISTORIA PARA RETIRADA DE PÉ DE AZEITONA,PASSARINHO,ALTO SANTA TEREZA,RUA SO NOS DOIS 51,Arvores em Risco,0,-7.9907608,-34.9270968,False,1,0.0,0.0,,LVd4,Média
8139781318,2018-11-19 10:42:00,10:42,usuária informa que seu imóvel esta com rachaduras e solicita uma vistoria,JD. SAO PAULO,JD. SAO PAULO,"avenida são paulo, n 1087 , apartamento 304",Imoveis com Danos/Risco,0,-8.0662752,-34.9362607,False,1,0.0,0.0,,HP,Baixa
8018752815,2015-06-29 12:56:00,12:56,"OCORREU DESLIZAMENTO DE BARREIRA NA MADRUGADA DA DATA DO CHAMADO, VISTORIAR EM URGENCIA.",NOVA DESCOBERTA,ALTO DO CRUZEIRO,"RUA FRANCISCO PASSOS, Nº 58",Deslizamentos de Barreiras,1,-8.017866,-34.9274039,False,1,0.0,92.0,,A2,Média
8009862915,2015-03-30 13:17:00,13:17,USUARIO SOLICITA UMA VISTORIA POIS O SEU VIZINHO ESTA CONSTRUINDO UM MURO NA BARREIRA QUE POSSUI RISCO DE QUEDA NO LOCAL EM CIMA DE SUA CASA,NOVA DESCOBERTA,OLHO DAGUA,"RUA JOSE CARNEIRO LINS, Nº 49",Imoveis com Danos/Risco,0,-8.0093439,-34.9244622,False,1,0.0,21.0,,A2,Média
8092536619,2019-07-26 08:24:00,08:24,USUÁRIA INFORMA QUE TEM UM GALPÃO E O MURO ALTO ESTA CEDENDO E ESTA RACHADO E CASAS AO REDOR. ELE NAO PARA DE CEDER.,IBURA,IBURA DE BAIXO,TRAVESSA GUARACIABA N 27,Muro com Danos,0,-8.1258536,-34.9455255,False,1,1.0,11.0,,LVd2,Média
8022321815,2015-07-22 11:28:00,11:28,SOLICITA/SE COLOCAÇÃO DE LONA,NOVA DESCOBERTA,ALTO JD. PROGRESSO,"RUA CRICIUMA, 36",Deslizamentos de Barreiras,1,-8.0030566,-34.9259801,False,1,0.0,12.0,,LVd4,Média
8042838018,2018-04-05 14:19:00,14:19,"PRODIO CAIXAO ESTA DEMOSTRANDO RACHADURAS, PISO ESTA CEDENDO A POIS UM SERVIÇO QUE ESTA SENDO FEITO NO TERRENO AO LADO",CASA FORTE,CASA FORTE,RUA GERONIMO DE ALBUQUERQUE     N  86,Imoveis com Danos/Risco,0,-8.0337811,-34.9183073,False,1,0.0,1.0,,AGUA,Baixa
8042734021,2021-05-13 12:23:00,12:23,"SOLICITA VISTORIA, INFORMA QUE BARREIRA ESTÁ CAINDO AOS POUCOS, EXISTE UMA ÁRVORE QUE APARENTA ESTAR PRESTES A VIRAR TAMBÉM.",VASCO DA GAMA,ALTO DO EUCALIPTO,"TV PIRIZAL, 30",Arvores em Risco,0,-8.0098376,-34.9180826,False,1,13.8,146.0,,A2,Média
8004548722,2022-01-14 09:46:00,09:46,"SOLICITA COLOCAÇÃO DE LONA PLASTICA ,CAPINAÇÃO E ARVORE NA BARREIRA",ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,RUA CÓRREGO DO EUCLIDES 1955,Arvores em Risco,0,-8.0079644,-34.9123279,False,1,0.7,8.9,,URBANO,Baixa
8147404018,2018-12-05 11:50:00,11:50,"sra. solicita vistoria na barreira, pois construirão um a estrutura para uma casa e a barreira esta ameaçando  a deslizar.",JORDAO,JORDAO BAIXO,rua governador roberto silveira. quadra L 15,Deslizamentos de Barreiras,1,-8.1312646,-34.9374056,False,1,0.0,0.0,,LVd2,Média
8061281622,2022-06-03 11:47:00,11:47,"vistoria na casa o gesso caiu metade e outra parte tambem esta comprometida e muita infiltracao na casa inteira,e rachaduras. favor a urgencia pois esta com muitos estalos",AREIAS,AREIAS,rua antonio pinheiro n 142,Imoveis com Danos/Risco,0,-8.0965347,-34.9303459,False,1,1.1,26.0,,HP,Baixa
8097205117,2017-10-21 20:38:00,20:38,"USUÁRIO INFORMA QUE UMA ÁRVORE TOMBOU EM FRENTE AO HOSPITAL ALTINO VENTURA, POR CIMA DA FIAÇÃO ELÉTRICA, ATINGINDO TAMBÉM UM MURO QUE FICOU DANIFICADO. PEDE UMA VISTORIA COM URGÊNCIA.",BOA VISTA,BOA VISTA,RUA DO PROGRESSO,Muro com Danos,0,-8.0589526,-34.8895739,False,1,0.0,1.0,,URBANO,Baixa
8039663020,2020-04-26 15:20:00,15:20,"usuária solicita vistoria, lonas e capinação. Informa que parte da barreira deslizou na madrugada anterior",NOVA DESCOBERTA,ALTO DO REFUGIO,"agulha, 15",Desabamento Parcial de Obras de Contencao/Drenagem,0,-7.9991223,-34.9271986,False,1,0.0,52.0,,LVd4,Média
8073680120,2020-10-22 10:49:00,10:49,USUARIO INFORMA QUE A RESIDENCIA ESTA APRESENTADO RACHADURAS NO LOCAL E COLOCAR LONA NA BARREIRA,LINHA DO TIRO,CGO. DO ABDIAS,RUA CORREGO DO ABDIAS N46,Imoveis com Danos/Risco,0,-8.0090621,-34.9046508,False,1,0.0,7.0,,URBANO,Média
8055765522,2022-05-28 08:59:00,08:59,"USUARIO INFORMA QUE HOUVE DESLIZAMENTO A EQUIPE ESTEVE NO LOCAL, DISSE QUE IA COLOCAR LONA E NAO COMPARECEU. SOLICITA LONA E VISTORIA.",PASSARINHO,ALTO SO NOS DOIS,"RUA ALTO SO NOS DOIS, 45",Deslizamentos de Barreiras,1,-7.988553550000001,-34.92232574738948,False,1,4.8,80.2,,LVd4,Baixa
8036003020,2020-03-26 15:18:00,15:18,"USUÁRIA SOLICITA VISTORIA DA RESIDENCIA ( 1º ANDAR) , INFORMA QUE ESTÁ INFILTRANDO ÁGUA DO ESGOTO DA CASA DE CIMA .",TORROES,TORROES,"RUA IRANI , N 10",Imoveis com Danos/Risco,0,-8.0544148,-34.9375824,False,1,0.0,0.0,,A2,Baixa
8040703220,2020-05-05 09:15:00,09:15,"USUÁRIO INFORMA QUE O VIZINHO ESTÁ CONSTRUINDO UM PRIMEIRO ANDAR E A BARREIRA, CLARAMENTE, NÃO RESISTIRÁ AO PESO DA CONSTRUÇÃO, AINDA MAIS SEM A ESTRUTURA OU ACOMPANHAMENTO PROFISSIONAL NECESSÁRIOS.SRA JOSILENE MORA ABAIXO DESSA BARREIRA E TEME PELA VIDA DE SUA FAMILIA.",NOVA DESCOBERTA,ALTO DO CRUZEIRO,RUA COLINA DOS ANDES,Imoveis com Danos/Risco,0,-8.0081562,-34.9339244,False,1,0.0,4.0,,A2,Média
8077109322,2022-07-07 09:52:00,09:52,SOLICITA VISTORIA EM IMOVEL AO LADO DA SUA RESIDENCIA QUE PARTE DA LAJE CAIU E AGORA MORADOR ESTA FAZENDO OBRA NESSE LOCAL,JORDAO,JORDAO BAIXO,RUA FLORESTAL 45,Imoveis com Danos/Risco,0,-8.1382723,-34.9336442,False,1,0.3,19.8,,LVd2,Média
8009758715,2015-03-28 18:48:00,18:48,"USUARIA INFORMA QUE UM VIZINHO ESTA CAVANDO O PE  DA BARREIRA, CAUSANDO UM DESLISAMENTO, USUARIA INFORMA QUE MORA NA CASA A CIMA..",GUABIRABA,ALTO JOSE IDALINO,RUA PEDRO BELO N°113,Deslizamentos de Barreiras,1,-7.9956409,-34.9358638,False,1,0.0,0.0,,LVd4,Baixa
8090984119,2019-07-24 11:53:00,11:53,INFORMA QUE NA MADRUGADA DE HOJE A BARREIRA QUE FICA POR TRÁS DA SUA RESIDENCIA DESLIZOU E DERRUBOU TODA SUA CASA E DE MAS DUAS VIZINHA A MESMA AFIRMA QUE NÃO OUVE FERIDOS E QUE ESTA ALOCADA NA CASA DE VIZINHOS ATÉ UMA EQUIPE COMPARECER AO LOCAL FAVOR VERIFICAR,PASSARINHO,ALTO SANTA TEREZA,AVENIDA CHAGAS FERREIRA N 25A,Desabamento Total Imoveis,0,-7.9867243,-34.926024,False,1,2.2,84.0,,LVd4,Média
8007177715,2015-03-09 13:56:00,13:56,SOLICITA VISTORIA EM BARREIRA QUE DESLIZOU. E PEDE COLOCAÇÃO DE LONA PLASTICA. PEDE URGENCIA.,IBURA,UR 01,"RUA PARANGABA, Nº 61",Deslizamentos de Barreiras,1,-8.1247555,-34.9453841,False,1,0.0,56.0,,LVd2,Baixa
8044021121,2021-05-14 13:55:00,13:55,SR SOLICITA VISTORIA NO EDF QUE ESTA APRESENTANDO VARIAS RACHADURAS,JD. SAO PAULO,JD. SAO PAULO,RUA MARIA DO CARMO CATUNDA N167,Imoveis com Danos/Risco,0,-8.0782755,-34.9399438,False,1,5.2,66.0,,HP,Baixa
8107930321,2021-12-06 10:07:00,10:07,"USUARIO INFORMA  DESLIZAMENTO DA BARREIRA  HÁ ALGUNS DIAS.  A CODECIR ESTEVE NO LOCAL, COMEÇOU A RETIRAR METRALHA POIS ESTAVA SOBRE A FOSSA, E NÃO TERMINOU .SOLICITA COLOCAÇÃODE LONA PLASTICA,  REMOÇÃO DO MATERIAL E NOVA VISTORIA.",IBURA,UR 05,"RUA BOM DESTINO, 10",Deslizamentos de Barreiras,1,-8.126427,-34.9548206,False,1,0.0,2.5,,LVd2,Alta
8025641116,2016-05-14 10:46:00,10:46,usuaria solicita de uma vistoria na barreira,IBURA,VILA DOS MILAGRES,RUA CANTOR  NILTON CESAR n 122,Deslizamentos de Barreiras,1,-8.1056967,-34.9528239,False,1,0.0,0.0,,PV1,Média
8046417021,2021-05-21 09:50:00,09:50,"USUÁRIA SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU.",IBURA,LAGOA ENCANTADA,"RUA DEPUTADO JOAQUIM COUTINHO, 395",Deslizamentos de Barreiras,1,-8.1265266,-34.9511307,False,1,1.0,9.0,,LVd2,Média
8031540521,2021-04-12 11:42:00,11:42,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E ATINGIU A CASA DE BAIXO. PRECISA DE LONA E CAPINAÇÃO",IBURA,UR 05,"RUA FREI LOUREIRO, SN",Deslizamentos de Barreiras,1,-8.1322968,-34.9531895,False,1,0.0,31.0,,LVd2,Média
8030231216,2016-05-30 05:38:00,05:38,SR CECILA INFORMA QUE A RUA ESTA ALAGADA E A MESMA SOLICITA UMA VISOTIRA DA CODECIR,COELHOS,COELHOS,"RUA BITURUNA, 46",Imoveis Alagados,0,-8.0687489,-34.8900401,False,1,10.4,66.0,,AGUA,Baixa
8059034917,2017-07-03 09:19:00,09:19,CLIENTE INFORMA QUE HÁ BARREIRA QUE FICA EM CIMA DA SUA RESIDENCIA A QUALQUER MOMENTO PODE CAIR COM ISSO TODOS QUE ESTÃO  NA CASA SAÍRAM COM MEDO DE DESLIZAMENTO FAVOR VERIFICAR AS INFORMAÇÕES O MAS BREVE POSSÍVEL,VASCO DA GAMA,CGO. DO BOTIJAO,SUBIDA DO BACARDIR,Imoveis com Danos/Risco,0,-8.0123133,-34.917952,False,1,1.2,10.0,,A2,Média
8069688117,2017-08-01 15:31:00,15:31,"USUÁRIA SOLICITA VISTORIA PARA CASA ANTIGA QUE FUNCIONA O CONSELHO REGIONAL DE ENFERMAGEM, ESTÁ COM INFILTRAÇÕES,RACHADURAS E ESTÃO OUVINDO ESTALOS AS PORTAS ESTÃO DESNIVELADAS,AS PAREDES ESTÃO DANDO CHOQUE E A GOTEIRA EM TODA PARTE.CASA TOMBADA.A MESMA INFORMA QUE OS FUNCIONÁRIOS FORAM MANDADOS PARA CASA DEVIDO AS CHUVAS DA ÚLTIMA SEMANA DE JULHO.",BOA VISTA,BOA VISTA,RUA BARÃO DE SÃO BORJA 243,Imoveis com Danos/Risco,0,-8.0607981,-34.8898134,False,1,0.6,9.0,,URBANO,Baixa
8092968319,2019-07-26 15:09:00,15:09,USUÁRIA INFORMA QUE BARREIRA DESLIZOU DESDE DE QUARTA FREIRA  MAS NAO ATIGIU A RESIDENCIA E ESTA QUASE ATIGINDO A BR.,BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,AV RECUPERAÇÃO  N SN,Deslizamentos de Barreiras,1,-7.9910755,-34.9360648,False,1,0.0,11.0,,LVd4,Baixa
8066631718,2018-05-23 08:45:00,08:45,"USUÁRIO INFORMA SOBRE CASA ABANDONADA ONDE OS DONOS FALECERAM E OS FAMILIARES NÃO LIGAM.CASA COM A ESTRUTURA MUITO DETERIORADA PODENDO CAIR A QUALQUER MOMENTO, SOLICITA VISTORIA.",AFOGADOS,AFOGADOS,"RUA JUVANDA, 95",Imoveis com Danos/Risco,0,-8.0700719,-34.9074204,False,1,1.6,2.0,,URBANO,Baixa
8007002215,2015-03-09 08:56:00,08:56,DESEJA COLOCAÇÃO DE LONA COM URGÊNCIA.,DOIS UNIDOS,DOIS UNIDOS,TRV JOAO CAVALCANTE PETRIBU,Deslizamentos de Barreiras,1,-7.9915895,-34.9178606,False,1,0.6,56.0,,LVd4,Média
8047560018,2018-04-13 08:42:00,08:42,"DESEJA COLOCAÇÃO DE LONA EM BARREIRA QUE FICA LOCALIZADA POR TRÁS DA CASA DELA, DIZ QUE A CANALETA FEITA PELA PREFEITURA ESTA DESCENDO AGUÁ PELA BARREIRA DEVIDO O REGO TER ESTOURADO E COM ISSO BARREIRA ESTA DESLIZANDO AOS POUCOS, DIZ QUE BARREIRA FICA AO LADO DO QUARTO DELA.  SERÁ NECESSÁRIO CAPINAÇÃO POIS DIZ TER BANANEIRAS E PÉ DE MAMÃO. FAVOR VERIFICAR.",DOIS UNIDOS,ALTO DO CAPITAO,"RUA SEVERINA MARIA DA CONCEIÇÃO, 56",Deslizamentos de Barreiras,1,-7.9989231,-34.9152415,False,1,0.4,23.0,,LVd4,Média
8061158317,2017-07-07 08:36:00,08:36,USUÁRIO SOLICITA A RETIRADA DO COQUEIRO QUE FICA NA BARREIRA COM RISCO DE QUEDA PEDE URGÊNCIA.,DOIS UNIDOS,ALTO DA ESPERANCA,"RUA MANOEL LOPES DE ALBUQUERQUE N, 05",Arvores em Risco,0,-7.9939262,-34.9147667,False,1,4.2,13.0,,LVd4,Média
8058678622,2022-05-31 12:43:00,12:43,SRA SOLICITA VISTORIA NUMA ARVORE QUE FICA NA BARREIRA E ESTA CAINDO SOBRE UMA RESIDENCIA,VASCO DA GAMA,VASCO DA GAMA,RUA BREJO BONITO N152,Arvores em Risco,0,-8.011774,-34.919054,False,1,3.1,21.1,,A2,Média
8038062317,2017-05-08 11:38:00,11:38,"USUÁRIA SOLICITA COLOCAÇÃO DE LONA, INFORMA QUE A BARREIRA DESLIZOU E AGUA ESTA ENTRANDO DENTRO DO QUARTO PEDE URGÊNCIA.",LINHA DO TIRO,CGO. DO SARGENTO,"RUA CÓRREGO DO SARGENTO N, 11",Deslizamentos de Barreiras,1,-7.9990249,-34.9342349,False,1,4.4,16.0,,LVd4,Baixa
8059284318,2018-05-07 11:40:00,11:40,"DESEJA VISTORIA EM PRÉDIO ARVORE DE VIA PUBLICA CAUSANDO RACHADURAS NA ESCADA ,ESTRUTURA DO PRÉDIO ,NA GARAGEM E NO APARTAMENTO DO MORADOR QUE ENTROU EM CONTATO ( PRÉDIO DE DOIS PAVIMENTOS E OITO APARTAMENTOS )OBS: SÃO QUATRO ARVORES .ORIENTADO A LIGAR TAMBÉM PARA EMLURB",IMBIRIBEIRA,IMBIRIBEIRA,RUA DUQUE  ESTRADA 101,Imoveis com Danos/Risco,0,-8.1123692,-34.9045475,False,1,0.0,0.0,,HP,Baixa
8041363918,2018-04-03 11:36:00,11:36,a usuaria informa que a barreira da rua com bastante risco de deslizamento e comunica tambem que a sua casa está com diversas rachaduras.,COQUEIRAL,COQUEIRAL,"Rua Sussuarana, n 120",Deslizamentos de Barreiras,1,-8.0917399,-34.9657259,False,1,0.0,4.0,,URBANO,
8073821019,2019-06-12 11:18:00,11:18,"USUÁRIO INFORMA QUE ESTÃO CAVANDO A BARREIRA PARA CONSTRUIR CASAS, COLOCANDO EM RISCO AS PRÓPRIAS VIDAS E AS VIDAS DOS MORADORES LOCAIS.",DOIS UNIDOS,DOIS UNIDOS,AV IDELBRANDO VASCONCELOS,Arvores em Risco,0,-7.9974518,-34.9108119,False,1,0.6,5.0,,LVd4,Média
8030550016,2016-05-30 13:24:00,13:24,DESLIZAMENTO EM BARREIRA PEDE URGENCIA.,DOIS UNIDOS,DOIS UNIDOS,"TRV JOAO CAVALCANTI PETRIBU, N 18",Deslizamentos de Barreiras,1,-7.9912716,-34.9171168,False,1,2.8,66.0,,LVd4,Baixa
8056250922,2022-05-28 20:06:00,20:06,"informa que barreira deslizou pra casa da sua vizinha e derrubou parte da casa, nao sabe informar qual parte da casa derrubou, nao tem vitimasprecisa colocar lona, precisa capinarinforma que sua casa é de taipo",PASSARINHO,ALTO SANTA TEREZA,"rua sempre livre, 50",Imoveis com Danos/Risco,0,-7.9884804,-34.9235187,False,1,0.0,80.2,,LVd4,Baixa
8015000714,2014-09-08 11:57:00,11:57,"USUÁRIA SOLICITA VISTORIA NO EDF: JOÃO DE BARRO, INFORMA QUE O QUARTO ANDAR ESTA COM INFILTRAÇÃO E UMA PARTE DO REBOCO DO TETO CAIU E TEM UMA RACHADURA NO QUARTO.",ESPINHEIRO,ESPINHEIRO,RUA AV: JOÃO DE BARROS N 1664 APT 409,Imoveis com Danos/Risco,0,-8.0428691,-34.8912789,False,1,2.6,68.0,,URBANO,Baixa
8020208015,2015-07-04 13:32:00,13:32,"a usuaria informa que a barreira da rua esta muito prox de sua residencia e pede também vistoria em sua casa que esta com diversas rachaduras,favor verificar com urgência.",VARZEA,UR 07,rua itamarati,Deslizamentos de Barreiras,1,-8.0394494,-34.9791585,False,1,0.4,123.0,,PV1,Média
8045938618,2018-04-11 09:53:00,09:53,USUÁRIO INFORMA SOBRE DESLIZAMENTO DE SUA BARREIRA QUE ATINGIU SUA CASA.USUÁRIO PEDE  URGÊNCIA.,IBURA,VILA DOS MILAGRES,"RUA ENGENHO QUITARA, 205",Deslizamentos de Barreiras,1,-8.107540199999999,-34.949931520289695,False,1,5.8,46.0,,PV1,Média
8017390316,2016-04-16 08:27:00,08:27,USUARIO INFORMA QUE MURO DA RESIDENCIA POR TRAS DA SUA APOS DESLIZAMENTO DA BARREIRA PEDE URGENCIA POIS ESCADARIA QUE DÁ ACESSO ESTA TOTALMENTE INACESSIVEL.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,"RUA SÃO DOMINGOS SAVIO, 105",Imoveis com Danos/Risco,0,-8.0149843,-34.9125177,False,1,8.2,107.0,,A2,Média
8060925918,2018-05-09 15:16:00,15:16,VISTORIA DE BARREIRA QUE O MURO DE ARRIMO APRESENTA RACHADURAS.,MACAXEIRA,BURITY,TRV MARIO ALVES SOUZA VIERA,Muro com Danos,0,-8.0167725,-34.92925013244986,False,1,0.0,2.0,,A2,Baixa
8053124620,2020-07-21 11:16:00,11:16,"USUÁRIO INFORMA SOBRE PRÉDIO COM POSSÍVEL DANO DE ESTRUTURA POIS A REDE DE ESGOTO ESTAVA INFILTRANDO PELAS COLUNAS PARA DEBAIXO DO PRÉDIO, AFETANDO A SUA ESTRUTURA. FOI VERIFICADO PARTE DO PISO CEDENDO E SE ESCUTAM ESTALOS NO PRÉDIO.",PINA,PINA,"AV CONS AGUIAR, 877",Imoveis com Danos/Risco,0,-8.0982849,-34.88531812512033,False,1,0.0,2.0,,HP,Baixa
8074723219,2019-06-13 13:43:00,13:43,"USUÁRIA SOLICITA VISTORIA POIS A BARREIRA DESLIZOU, E A MESMA ESTÁ PREOCUPADA POIS A SUA CASA PODE CAIR",DOIS UNIDOS,ALTO DO ROSARIO,RUA FELIPE CAMAROES 453,Deslizamentos de Barreiras,1,-7.988553550000001,-34.92232574738948,False,1,15.2,153.0,,LVd4,Baixa
8022364915,2015-07-22 12:49:00,12:49,"o usuario informa que no predio houve um barulho muito alto no dia anterior e no dia seguinte foi percebido diversas rachaduras nos apartamentos e na da estrutura do predio,favor verificar com urgencia.",GRACAS,GRACAS,RUA DES  MARTINS PEREIRA,Imoveis com Danos/Risco,0,-8.0451664,-34.9007686,False,1,1.4,12.0,,AGUA,Baixa
